,u,i,ts,label,idx
23397,5409,11243,843407.35,0.0,23398
23398,5409,17059,843414.677,0.0,23399
23399,8625,16509,843420.13,0.0,23400
23400,522,17556,843443.25,0.0,23401
23401,1819,14112,843444.7,0.0,23402
23402,6162,14549,843475.713,0.0,23403
23403,6726,14845,843482.01,0.0,23404
23404,8582,11053,843507.997,0.0,23405
23405,1080,15274,843530.353,0.0,23406
23406,9334,14739,843578.137,0.0,23407
23407,5409,13175,843621.43,0.0,23408
23408,1080,13309,843623.303,0.0,23409
23409,4737,13631,843626.2,0.0,23410
23410,4737,11747,843657.663,0.0,23411
23411,3491,15003,843671.247,0.0,23412
23412,5409,11881,843712.353,0.0,23413
23413,3877,11760,843720.807,0.0,23414
23414,7026,15816,843729.837,0.0,23415
23415,2076,16655,843755.037,0.0,23416
23416,8857,14040,843760.383,0.0,23417
23417,6418,12048,843767.017,0.0,23418
23418,8505,11360,843788.6,0.0,23419
23419,7863,12127,843804.503,0.0,23420
23420,2076,11088,843813.92,0.0,23421
23421,1819,17091,843820.78,0.0,23422
23422,1293,14835,843849.29,0.0,23423
23423,5409,14870,843861.68,0.0,23424
23424,5409,14506,843886.197,0.0,23425
23425,4230,12256,843893.453,0.0,23426
23426,3946,12400,843897.013,0.0,23427
23427,3877,13263,843900.963,0.0,23428
23428,9140,10517,843903.167,0.0,23429
23429,5409,10496,843907.07,0.0,23430
23430,5096,11565,843917.367,0.0,23431
23431,5409,10443,843927.85,0.0,23432
23432,4499,12364,843937.22,0.0,23433
23433,6854,11922,844005.227,0.0,23434
23434,5409,17042,844018.757,0.0,23435
23435,7949,13689,844027.89,0.0,23436
23436,5409,14734,844034.053,0.0,23437
23437,6162,14548,844161.383,0.0,23438
23438,2064,16301,844183.31,0.0,23439
23439,5409,14051,844194.313,0.0,23440
23440,9609,13285,844214.963,0.0,23441
23441,8640,17788,844221.477,0.0,23442
23442,2413,13491,844308.197,0.0,23443
23443,514,12811,844346.89,0.0,23444
23444,4182,17321,844425.45,0.0,23445
23445,1425,16243,844452.187,0.0,23446
23446,7427,13309,844455.07,0.0,23447
23447,522,17561,844559.687,0.0,23448
23448,5409,15518,844586.083,0.0,23449
23449,6765,14245,844596.447,0.0,23450
23450,5409,14289,844605.41,0.0,23451
23451,800,16510,844640.983,0.0,23452
23452,5409,13339,844652.363,0.0,23453
23453,9095,13906,844663.103,0.0,23454
23454,6973,13079,844682.773,0.0,23455
23455,5409,17034,844693.783,0.0,23456
23456,3964,12893,844696.783,0.0,23457
23457,2974,13309,844703.843,0.0,23458
23458,6060,15937,844706.333,0.0,23459
23459,800,17705,844729.043,0.0,23460
23460,2832,10440,844785.597,0.0,23461
23461,9334,13082,844807.19,0.0,23462
23462,522,17554,844824.467,0.0,23463
23463,5409,10630,844826.577,0.0,23464
23464,2861,15487,844830.467,0.0,23465
23465,180,15464,844836.127,0.0,23466
23466,3439,16390,844837.997,0.0,23467
23467,3253,15815,844844.297,0.0,23468
23468,5409,15419,844864.947,0.0,23469
23469,4392,15393,844871.35,0.0,23470
23470,4416,17794,844888.443,0.0,23471
23471,8995,12882,844893.68,0.0,23472
23472,3867,14477,844911.007,0.0,23473
23473,4392,14112,844920.217,0.0,23474
23474,5409,10794,844987.043,0.0,23475
23475,5409,10686,844994.997,0.0,23476
23476,2193,15673,845024.437,0.0,23477
23477,4392,17654,845036.973,0.0,23478
23478,5409,10430,845109.357,0.0,23479
23479,522,17553,845140.323,0.0,23480
23480,7286,10686,845187.597,0.0,23481
23481,1426,10654,845213.88,0.0,23482
23482,6089,10443,845215.047,0.0,23483
23483,8640,12018,845237.383,0.0,23484
23484,7354,12014,845319.883,0.0,23485
23485,4797,12905,845377.047,0.0,23486
23486,605,14056,845377.187,0.0,23487
23487,522,17552,845443.713,0.0,23488
23488,1426,15570,845460.697,0.0,23489
23489,180,13577,845582.463,0.0,23490
23490,409,10197,845595.41,0.0,23491
23491,5409,14603,845617.85,0.0,23492
23492,3439,15418,845618.573,0.0,23493
23493,9748,13758,845645.32,0.0,23494
23494,5409,11515,845648.103,0.0,23495
23495,5409,11001,845689.593,0.0,23496
23496,522,17551,845747.6,0.0,23497
23497,1606,10615,845770.087,0.0,23498
23498,3964,13689,845884.327,0.0,23499
23499,9305,15211,845886.84,0.0,23500
23500,5587,14824,845890.843,0.0,23501
23501,5409,10622,845910.05,0.0,23502
23502,5302,17028,845935.763,0.0,23503
23503,2365,14552,846008.923,0.0,23504
23504,5409,10790,846028.64,0.0,23505
23505,1418,17513,846059.55,0.0,23506
23506,6089,14331,846110.1,0.0,23507
23507,8268,15740,846208.647,0.0,23508
23508,5409,15918,846240.367,0.0,23509
23509,6380,16249,846257.863,0.0,23510
23510,4011,10534,846350.43,0.0,23511
23511,9968,11900,846435.267,0.0,23512
23512,1878,15857,846457.113,0.0,23513
23513,6089,14332,846463.43,0.0,23514
23514,8223,12886,846573.467,0.0,23515
23515,341,11467,846588.333,0.0,23516
23516,9982,12607,846597.837,0.0,23517
23517,5409,10577,846623.157,0.0,23518
23518,9701,15758,846629.187,0.0,23519
23519,6380,16249,846631.593,0.0,23520
23520,5409,12820,846637.547,0.0,23521
23521,6758,12552,846678.293,0.0,23522
23522,2365,14552,846688.133,0.0,23523
23523,5409,17091,846729.107,0.0,23524
23524,1429,12119,846731.413,0.0,23525
23525,9454,13577,846768.093,0.0,23526
23526,6758,16402,846784.89,0.0,23527
23527,5409,17083,846810.28,0.0,23528
23528,1429,10617,846823.59,0.0,23529
23529,1429,13687,846848.56,0.0,23530
23530,5409,13587,846857.397,0.0,23531
23531,4815,16775,846873.15,0.0,23532
23532,6162,10571,846966.62,0.0,23533
23533,9982,12046,847006.307,0.0,23534
23534,4815,16776,847006.867,0.0,23535
23535,862,12316,847136.27,0.0,23536
23536,2883,16089,847362.4,0.0,23537
23537,7460,14215,847363.277,0.0,23538
23538,4789,13534,847371.127,0.0,23539
23539,509,12014,847389.37,0.0,23540
23540,6973,10495,847431.09,0.0,23541
23541,763,12828,847448.66,0.0,23542
23542,7460,12169,847455.947,0.0,23543
23543,5409,10632,847488.6,0.0,23544
23544,5096,14455,847500.073,0.0,23545
23545,365,14994,847514.757,0.0,23546
23546,2883,15170,847534.03,0.0,23547
23547,8625,13830,847538.303,0.0,23548
23548,8625,16681,847576.413,0.0,23549
23549,1429,13309,847605.613,0.0,23550
23550,6956,10197,847606.567,0.0,23551
23551,4789,13533,847624.98,0.0,23552
23552,8505,14331,847647.403,0.0,23553
23553,2338,16737,847674.897,0.0,23554
23554,4789,13536,847682.89,0.0,23555
23555,4789,15275,847704.077,0.0,23556
23556,3424,13309,847730.3,0.0,23557
23557,3424,15274,847730.33,0.0,23558
23558,7176,12607,847759.967,0.0,23559
23559,4011,14062,847775.627,0.0,23560
23560,9045,16708,847861.24,0.0,23561
23561,6054,14734,847881.87,0.0,23562
23562,916,10902,847973.637,0.0,23563
23563,7176,12612,848018.137,0.0,23564
23564,8416,11515,848059.723,0.0,23565
23565,4685,14217,848193.877,0.0,23566
23566,7748,13451,848220.683,0.0,23567
23567,7439,12261,848259.34,0.0,23568
23568,9543,10758,848325.393,0.0,23569
23569,3347,14408,848378.903,0.0,23570
23570,9354,17986,848381.3,0.0,23571
23571,7439,10628,848400.557,0.0,23572
23572,727,14066,848459.407,0.0,23573
23573,6956,12014,848462.533,0.0,23574
23574,9131,15674,848476.133,0.0,23575
23575,7501,15464,848538.147,0.0,23576
23576,1865,14135,848546.563,0.0,23577
23577,6762,15815,848552.093,0.0,23578
23578,5180,11432,848571.78,0.0,23579
23579,8103,12137,848587.163,0.0,23580
23580,7501,16011,848605.393,0.0,23581
23581,6977,12729,848663.89,0.0,23582
23582,1865,13946,848679.667,0.0,23583
23583,8286,10887,848680.8,0.0,23584
23584,3533,14460,848731.92,0.0,23585
23585,989,10983,848758.76,0.0,23586
23586,6977,17699,848782.707,0.0,23587
23587,989,11466,848806.313,0.0,23588
23588,6977,15894,848844.867,0.0,23589
23589,8902,13745,848851.15,0.0,23590
23590,5428,14493,848887.02,0.0,23591
23591,8103,16892,848950.03,0.0,23592
23592,1198,14535,848950.093,0.0,23593
23593,4998,10560,848952.37,0.0,23594
23594,7692,16301,848960.67,0.0,23595
23595,7460,17939,848973.217,0.0,23596
23596,7460,13687,848993.033,0.0,23597
23597,989,14231,848996.59,0.0,23598
23598,1198,14199,849012.86,0.0,23599
23599,4657,10443,849045.857,0.0,23600
23600,1975,13427,849115.817,0.0,23601
23601,9017,15321,849182.01,0.0,23602
23602,1951,13509,849197.483,0.0,23603
23603,384,15545,849201.587,0.0,23604
23604,4393,13955,849204.64,0.0,23605
23605,7052,17937,849215.133,0.0,23606
23606,4712,13689,849312.1,0.0,23607
23607,4561,15815,849315.913,0.0,23608
23608,1198,16078,849358.69,0.0,23609
23609,1049,15483,849432.54,0.0,23610
23610,7439,10424,849465.06,0.0,23611
23611,4998,10559,849472.343,0.0,23612
23612,7439,16285,849473.19,0.0,23613
23613,8103,12310,849474.617,0.0,23614
23614,5525,16737,849595.283,0.0,23615
23615,7692,14834,849607.49,0.0,23616
23616,1198,12854,849679.28,0.0,23617
23617,6089,17660,849738.23,0.0,23618
23618,4998,10559,849781.88,0.0,23619
23619,8024,14734,849849.897,0.0,23620
23620,1936,14517,849909.687,0.0,23621
23621,9864,14994,849928.517,0.0,23622
23622,3214,15119,849970.29,0.0,23623
23623,4231,14816,850010.98,0.0,23624
23624,5498,15570,850019.203,0.0,23625
23625,4998,12754,850022.483,0.0,23626
23626,1693,15393,850046.34,0.0,23627
23627,384,17047,850052.95,0.0,23628
23628,1693,14734,850058.297,0.0,23629
23629,9293,10443,850061.6,0.0,23630
23630,1693,17042,850067.037,0.0,23631
23631,1693,14051,850138.807,0.0,23632
23632,1693,14403,850149.107,0.0,23633
23633,1693,10443,850209.573,0.0,23634
23634,6553,11894,850212.55,0.0,23635
23635,1693,17059,850242.263,0.0,23636
23636,8972,12804,850271.19,0.0,23637
23637,1693,17607,850437.047,0.0,23638
23638,1693,17072,850442.127,0.0,23639
23639,1693,12776,850452.523,0.0,23640
23640,1693,11201,850460.34,0.0,23641
23641,1693,16962,850466.967,0.0,23642
23642,1693,13828,850473.49,0.0,23643
23643,1693,11010,850476.913,0.0,23644
23644,1693,17036,850491.283,0.0,23645
23645,1693,11200,850499.52,0.0,23646
23646,1693,15243,850508.743,0.0,23647
23647,1693,16744,850513.057,0.0,23648
23648,1693,13942,850533.973,0.0,23649
23649,1693,16745,850537.193,0.0,23650
23650,1693,16743,850540.32,0.0,23651
23651,1693,17035,850548.387,0.0,23652
23652,1499,14274,850550.303,0.0,23653
23653,8087,16652,850567.553,0.0,23654
23654,1693,16746,850570.163,0.0,23655
23655,1693,12789,850575.433,0.0,23656
23656,1519,15815,850596.787,0.0,23657
23657,3214,15837,850601.837,0.0,23658
23658,6396,15816,850609.61,0.0,23659
23659,1693,16746,850637.5,0.0,23660
23660,7815,11891,850675.517,0.0,23661
23661,6089,17361,850707.843,0.0,23662
23662,8087,12911,850728.337,0.0,23663
23663,9745,11150,850818.537,0.0,23664
23664,1693,11290,850840.157,0.0,23665
23665,8916,13689,850900.763,0.0,23666
23666,1693,10276,850919.227,0.0,23667
23667,5997,16883,850950.657,0.0,23668
23668,1693,16356,850961.62,0.0,23669
23669,1693,17626,850977.463,0.0,23670
23670,1499,10090,850984.493,0.0,23671
23671,1693,16998,850988.87,0.0,23672
23672,8795,15532,850996.92,0.0,23673
23673,4904,14563,851000.133,0.0,23674
23674,7544,16382,851018.907,0.0,23675
23675,8615,10622,851019.45,0.0,23676
23676,1378,12580,851033.6,0.0,23677
23677,8582,16078,851104.85,0.0,23678
23678,1170,12577,851159.443,0.0,23679
23679,1646,13577,851162.263,0.0,23680
23680,1378,16222,851168.213,0.0,23681
23681,2413,13492,851189.977,0.0,23682
23682,8916,10651,851205.307,0.0,23683
23683,2454,16784,851214.493,0.0,23684
23684,1378,13441,851226.447,0.0,23685
23685,6331,14412,851238.767,0.0,23686
23686,3214,11186,851243.57,0.0,23687
23687,5779,14009,851250.807,0.0,23688
23688,3384,13309,851308.157,0.0,23689
23689,4998,10559,851314.543,0.0,23690
23690,3145,17274,851317.453,0.0,23691
23691,3145,16830,851329.22,0.0,23692
23692,6927,10560,851342.837,0.0,23693
23693,1378,15639,851353.93,0.0,23694
23694,7990,14122,851425.08,0.0,23695
23695,3145,15036,851429.25,0.0,23696
23696,7894,10100,851434.987,0.0,23697
23697,5232,12795,851464.85,0.0,23698
23698,6089,17672,851473.04,0.0,23699
23699,6089,16603,851479.497,0.0,23700
23700,7990,10559,851511.993,0.0,23701
23701,8897,11013,851516.65,0.0,23702
23702,2062,17816,851516.823,0.0,23703
23703,7070,16892,851544.807,0.0,23704
23704,2667,10558,851582.56,0.0,23705
23705,3818,13309,851611.627,0.0,23706
23706,8897,14734,851626.08,0.0,23707
23707,7990,17461,851638.673,0.0,23708
23708,817,14890,851655.36,0.0,23709
23709,5404,10721,851688.82,0.0,23710
23710,3750,13534,851701.97,0.0,23711
23711,5256,13689,851738.757,0.0,23712
23712,5804,11760,851802.65,0.0,23713
23713,2980,11052,851815.547,0.0,23714
23714,6858,14603,851819.103,0.0,23715
23715,8916,13309,851954.407,0.0,23716
23716,1942,17351,851954.693,0.0,23717
23717,6901,14335,851960.92,0.0,23718
23718,9114,13685,851968.663,0.0,23719
23719,6385,16363,852058.45,0.0,23720
23720,6730,11081,852136.137,0.0,23721
23721,7248,13685,852220.983,0.0,23722
23722,3315,12401,852253.477,0.0,23723
23723,6396,15816,852347.113,0.0,23724
23724,7248,13670,852376.573,0.0,23725
23725,4722,13905,852378.723,0.0,23726
23726,4722,12720,852396.02,0.0,23727
23727,6901,12887,852415.85,0.0,23728
23728,3214,11710,852500.517,0.0,23729
23729,4467,13752,852505.083,0.0,23730
23730,4722,10046,852505.583,0.0,23731
23731,8582,10622,852509.353,0.0,23732
23732,4467,11798,852522.193,0.0,23733
23733,4799,14534,852564.477,0.0,23734
23734,3887,15934,852589.183,0.0,23735
23735,3214,12647,852589.727,0.0,23736
23736,1923,12801,852624.37,0.0,23737
23737,3879,13917,852675.627,0.0,23738
23738,3887,13752,852731.7,0.0,23739
23739,9196,13689,852744.653,0.0,23740
23740,1558,12149,852750.45,0.0,23741
23741,9866,17083,852759.503,0.0,23742
23742,3929,17071,852771.483,0.0,23743
23743,9196,11533,852774.43,0.0,23744
23744,9432,15838,852847.263,0.0,23745
23745,7200,14006,852865.227,0.0,23746
23746,1936,14526,852947.0,0.0,23747
23747,1936,14528,852966.773,0.0,23748
23748,7057,11081,852971.9,0.0,23749
23749,7263,16806,852975.127,0.0,23750
23750,1936,14516,853004.75,0.0,23751
23751,3525,15816,853006.79,0.0,23752
23752,8208,14619,853126.31,0.0,23753
23753,4657,12043,853128.993,0.0,23754
23754,4657,10923,853138.403,0.0,23755
23755,1558,15253,853155.037,0.0,23756
23756,9402,14463,853196.81,0.0,23757
23757,4657,15155,853214.637,0.0,23758
23758,7656,10622,853215.717,0.0,23759
23759,7057,13757,853218.127,0.0,23760
23760,2146,15622,853223.937,0.0,23761
23761,7635,15544,853238.663,0.0,23762
23762,1558,15674,853239.38,0.0,23763
23763,1558,14215,853274.477,0.0,23764
23764,1558,17698,853282.913,0.0,23765
23765,7798,15280,853289.757,0.0,23766
23766,1936,14527,853309.797,0.0,23767
23767,3384,13309,853314.02,0.0,23768
23768,1558,14627,853315.207,0.0,23769
23769,1558,10385,853316.097,0.0,23770
23770,1558,15673,853332.683,0.0,23771
23771,1558,12151,853339.097,0.0,23772
23772,7656,10601,853346.863,0.0,23773
23773,4657,17715,853349.49,0.0,23774
23774,1558,14077,853350.253,0.0,23775
23775,3025,15602,853351.097,0.0,23776
23776,1558,14207,853356.32,0.0,23777
23777,3887,16093,853398.41,0.0,23778
23778,4789,15673,853475.397,0.0,23779
23779,9590,13537,853491.37,0.0,23780
23780,541,16289,853512.057,0.0,23781
23781,9590,13534,853523.383,0.0,23782
23782,9982,15419,853584.223,0.0,23783
23783,5243,13917,853614.423,0.0,23784
23784,929,14530,853709.227,0.0,23785
23785,2252,12637,853785.11,0.0,23786
23786,4586,10271,853847.873,0.0,23787
23787,8255,11282,853850.95,0.0,23788
23788,1150,13689,853860.893,0.0,23789
23789,2485,13052,853904.207,0.0,23790
23790,7314,10443,853919.643,0.0,23791
23791,1176,10099,853978.01,0.0,23792
23792,2252,11272,853993.9,0.0,23793
23793,1553,15031,854001.237,0.0,23794
23794,1176,17451,854059.02,0.0,23795
23795,6596,12018,854076.977,0.0,23796
23796,5344,10622,854077.727,0.0,23797
23797,3962,17929,854092.81,0.0,23798
23798,8134,17083,854143.053,0.0,23799
23799,1348,15673,854187.17,0.0,23800
23800,7179,10632,854215.837,0.0,23801
23801,7798,15281,854232.553,0.0,23802
23802,7656,12678,854239.79,0.0,23803
23803,5399,17706,854240.193,0.0,23804
23804,8087,16640,854249.077,0.0,23805
23805,8202,12554,854269.407,0.0,23806
23806,5081,14163,854289.037,0.0,23807
23807,8756,16091,854330.533,0.0,23808
23808,9221,14163,854330.563,0.0,23809
23809,1348,12897,854343.107,0.0,23810
23810,8087,15274,854377.393,0.0,23811
23811,8231,11604,854403.033,0.0,23812
23812,5344,14524,854405.173,0.0,23813
23813,5263,15815,854415.093,0.0,23814
23814,2959,12897,854440.273,0.0,23815
23815,7176,14936,854462.64,0.0,23816
23816,9114,13681,854475.353,0.0,23817
23817,6072,16655,854504.05,0.0,23818
23818,4695,10560,854525.883,0.0,23819
23819,7170,12014,854576.073,0.0,23820
23820,2304,17939,854580.277,0.0,23821
23821,8202,10822,854637.777,0.0,23822
23822,2228,12326,854684.717,0.0,23823
23823,5344,15170,854685.083,0.0,23824
23824,6042,17852,854696.477,0.0,23825
23825,7808,12039,854731.383,0.0,23826
23826,7176,10622,854731.857,0.0,23827
23827,3725,11186,854750.407,0.0,23828
23828,9767,17939,854762.193,0.0,23829
23829,8531,15018,854762.697,0.0,23830
23830,5739,13309,854766.887,0.0,23831
23831,8202,10473,854774.677,0.0,23832
23832,2146,11702,854777.893,0.0,23833
23833,8531,12625,854825.29,0.0,23834
23834,5488,11385,854840.013,0.0,23835
23835,5399,14062,854857.45,0.0,23836
23836,8183,14823,854874.88,0.0,23837
23837,5578,11742,854884.253,0.0,23838
23838,9386,17159,854899.12,0.0,23839
23839,2333,14023,854917.453,0.0,23840
23840,8756,13157,854960.07,0.0,23841
23841,8716,11052,854975.317,0.0,23842
23842,8183,11594,854975.817,0.0,23843
23843,7457,10505,854987.51,0.0,23844
23844,8396,17882,854997.453,0.0,23845
23845,7176,12607,855037.047,0.0,23846
23846,2228,13195,855049.593,0.0,23847
23847,4386,17270,855050.863,0.0,23848
23848,1230,10662,855100.123,0.0,23849
23849,5578,14137,855162.453,0.0,23850
23850,6380,16249,855186.203,0.0,23851
23851,7314,13360,855193.497,0.0,23852
23852,3725,15918,855239.553,0.0,23853
23853,5081,14559,855247.4,0.0,23854
23854,2614,16737,855261.7,0.0,23855
23855,5761,16828,855293.41,0.0,23856
23856,2203,12521,855299.16,0.0,23857
23857,2614,14307,855305.21,0.0,23858
23858,2614,14056,855317.633,0.0,23859
23859,7656,15328,855362.86,0.0,23860
23860,7249,10622,855452.207,0.0,23861
23861,1895,14254,855453.007,0.0,23862
23862,7656,12634,855501.327,0.0,23863
23863,119,15346,855534.147,0.0,23864
23864,8119,14534,855577.937,0.0,23865
23865,1622,11052,855605.143,0.0,23866
23866,3753,12316,855641.017,0.0,23867
23867,8119,14523,855664.647,0.0,23868
23868,4930,16243,855739.757,0.0,23869
23869,8507,12006,855772.223,0.0,23870
23870,4386,17252,855853.377,0.0,23871
23871,7597,15348,855868.91,0.0,23872
23872,6730,13146,855894.667,0.0,23873
23873,1951,11876,855951.933,0.0,23874
23874,5488,11468,855954.69,0.0,23875
23875,5488,10622,855958.953,0.0,23876
23876,6809,11998,856111.797,0.0,23877
23877,7597,13506,856112.297,0.0,23878
23878,8268,15328,856128.727,0.0,23879
23879,1691,13577,856177.64,0.0,23880
23880,1691,10536,856199.237,0.0,23881
23881,9727,12999,856200.257,0.0,23882
23882,2397,15816,856247.497,0.0,23883
23883,1176,12046,856254.193,0.0,23884
23884,7597,11737,856271.05,0.0,23885
23885,5578,13577,856282.38,0.0,23886
23886,1176,12343,856303.523,0.0,23887
23887,1134,12149,856351.423,0.0,23888
23888,2448,12983,856366.303,0.0,23889
23889,1134,14098,856367.817,0.0,23890
23890,7589,11656,856423.013,0.0,23891
23891,4003,11593,856428.777,0.0,23892
23892,2348,15408,856432.553,0.0,23893
23893,4003,11594,856540.95,0.0,23894
23894,8762,13558,856587.33,0.0,23895
23895,8762,13542,856615.8,0.0,23896
23896,7597,16030,856622.847,0.0,23897
